-83.5343,57.2488,1.0000,1.9444,0.0000
-83.4344,57.2520,1.0000,1.9444,0.0000
-83.3344,57.2553,1.0000,1.9444,0.0000
-83.2345,57.2585,1.0000,1.9444,0.0000
-83.1345,57.2618,1.0000,1.9444,0.0000
-83.0346,57.2651,1.0000,1.9444,0.0000
-82.9346,57.2683,1.0000,1.9444,0.0000
-82.8347,57.2716,1.0000,1.9444,0.0000
-82.7347,57.2748,1.0000,1.9444,0.0000
-82.6348,57.2781,1.0000,1.9444,0.0000
-82.5349,57.2813,1.0000,1.9444,0.0000
-82.4349,57.2846,1.0000,1.9444,0.0000
-82.3350,57.2878,1.0000,1.9444,0.0000
-82.2350,57.2911,1.0000,1.9444,0.0000
-82.1351,57.2943,1.0000,1.9444,0.0000
-82.0351,57.2976,1.0000,1.9444,0.0000
-81.9352,57.3008,1.0000,1.9444,0.0000
-81.8352,57.3041,1.0000,1.9444,0.0000
-81.7353,57.3074,1.0000,1.9444,0.0000
-81.6353,57.3106,1.0000,1.9444,0.0000
-81.5354,57.3139,1.0000,1.9444,0.0000
-81.4354,57.3171,1.0000,1.9444,0.0000
-81.3355,57.3204,1.0000,1.9444,0.0000
-81.2355,57.3236,1.0000,1.9444,0.0000
-81.1356,57.3269,1.0000,1.9444,0.0000
-81.0357,57.3301,1.0000,1.9444,0.0000
-80.9357,57.3334,1.0000,1.9444,0.0000
-80.8358,57.3366,1.0000,1.9444,0.0000
-80.7358,57.3399,1.0000,1.9444,0.0000
-80.6359,57.3431,1.0000,1.9444,0.0000
-80.5359,57.3464,1.0000,1.9444,0.0000
-80.4360,57.3496,1.0000,1.9444,0.0000
-80.3360,57.3529,1.0000,1.9444,0.0000
-80.2361,57.3561,1.0000,1.9444,0.0000
-80.1361,57.3594,1.0000,1.9444,0.0000
-80.0362,57.3627,1.0000,1.9444,0.0000
-79.9362,57.3659,1.0000,1.9444,0.0000
-79.8363,57.3692,1.0000,1.9444,0.0000
-79.7363,57.3724,1.0000,1.9444,0.0000
-79.6364,57.3757,1.0000,1.9444,0.0000
-79.5364,57.3789,1.0000,1.9444,0.0000
-79.4365,57.3822,1.0000,1.9444,0.0000
-79.3365,57.3854,1.0000,1.9444,0.0000
-79.2366,57.3887,1.0000,1.9444,0.0000
-79.1367,57.3919,1.0000,1.9444,0.0000
-79.0367,57.3952,1.0000,1.9444,0.0000
-78.9368,57.3984,1.0000,1.9444,0.0000
-78.8368,57.4017,1.0000,1.9444,0.0000
-78.7369,57.4049,1.0000,1.9444,0.0000
-78.6369,57.4082,1.0000,1.9444,0.0000
-78.5370,57.4115,1.0000,1.9444,0.0000
-78.4370,57.4147,1.0000,1.9444,0.0000
-78.3371,57.4180,1.0000,1.9444,0.0000
-78.2371,57.4212,1.0000,1.9444,0.0000
-78.1372,57.4245,1.0000,1.9444,0.0000
-78.0372,57.4277,1.0000,1.9444,0.0000
-77.9373,57.4310,1.0000,1.9444,0.0000
-77.8373,57.4342,1.0000,1.9444,0.0000
-77.7374,57.4375,1.0000,1.9444,0.0000
-77.6375,57.4407,1.0000,1.9444,0.0000
-77.5375,57.4440,1.0000,1.9444,0.0000
-77.4376,57.4472,1.0000,1.9444,0.0000
-77.3376,57.4505,1.0000,1.9444,0.0000
-77.2377,57.4537,1.0000,1.9444,0.0000
-77.1377,57.4570,1.0000,1.9444,0.0000
-77.0378,57.4603,1.0000,1.9444,0.0000
-76.9378,57.4635,1.0000,1.9444,0.0000
-76.8379,57.4668,1.0000,1.9444,0.0000
